,accuracy,algorithm,average_precision_score,dataset_path,f1_score,features,outlier_percentage,params,precision,samples,time_taken
10,0.6500732064421669,DBSCAN,0.34992679355783307,datasets/csv/breastw.csv,0.0,10,65.00732064421669,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,683,0.048020362854003906
11,0.875,DBSCAN,0.125,datasets/csv/vertebral.csv,0.0,7,87.5,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,240,0.08101511001586914
12,0.9767504247518555,DBSCAN,0.023249575248144506,datasets/csv/mammography.csv,0.0,7,97.67504247518555,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,11183,0.1093759536743164
13,0.9961039510271402,DBSCAN,0.003896048972859816,datasets/csv/http.csv,0.0,4,99.61039510271402,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,567498,1.107696533203125
14,0.9594594594594594,DBSCAN,0.04054054054054054,datasets/csv/lympho.csv,0.0,19,95.94594594594594,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,148,0.06406784057617188
15,0.977292576419214,DBSCAN,0.022707423580786028,datasets/csv/pendigits.csv,0.0,17,97.7292576419214,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,6870,0.11325788497924805
16,0.9712423312883436,DBSCAN,0.028757668711656442,datasets/csv/optdigits.csv,0.0,65,97.12423312883436,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,5216,0.10698151588439941
17,0.9375,DBSCAN,0.0625,datasets/csv/letter.csv,0.0,33,93.75,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,1600,0.08901286125183105
18,0.6510416666666666,DBSCAN,0.3489583333333333,datasets/csv/pima.csv,0.0,9,65.10416666666666,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,768,0.08479976654052734
19,0.8539823008849557,DBSCAN,0.14601769911504425,datasets/csv/arrhythmia.csv,0.0,275,85.39823008849558,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,452,0.08023691177368164
20,0.9903967166349703,DBSCAN,0.009603283365029646,datasets/csv/cover.csv,0.0,11,99.03967166349703,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,286048,0.5469679832458496
21,0.9834508952794357,DBSCAN,0.016549104720564298,datasets/csv/speech.csv,0.0,401,98.34508952794357,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,3686,0.09909296035766602
22,0.9258333333333333,DBSCAN,0.07416666666666667,datasets/csv/annthyroid.csv,0.0,7,92.58333333333333,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,7200,0.1565263271331787
23,0.9284885023524859,DBSCAN,0.0715114976475141,datasets/csv/shuttle.csv,0.0,10,92.84885023524859,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,49097,0.3008105754852295
24,1.0,DBSCAN,,datasets/csv/ecoli.csv,0.0,8,100.0,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,336,0.033179283142089844
25,0.6836052836052836,DBSCAN,0.3163947163947164,datasets/csv/satellite.csv,0.0,37,68.36052836052836,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,6435,0.11760473251342773
26,0.9753446447507953,DBSCAN,0.024655355249204668,datasets/csv/thyroid.csv,0.0,7,97.53446447507953,"{'eps': 0.5, 'min_samples': 5, 'n_jobs': 3, 'algorithm': 'ball_tree', 'metric': 'haversine'}",0.0,3772,0.10876655578613281
